timestamp,series,trial_id,mode,model,alpha,beta,sharpe_w,return,sharpe,reward,params_json
2025-07-19T05:28:21,SINGLE_ddpg_50trials_250718_224037,trial_046,single,ddpg,1.141,0.026,0.66,0.1554,0.3590,0.3916,"{""erl"": {""learning_rate"": 7.157769777383248e-05, ""batch_size"": 2048, ""gamma"": 0.9776843187441632, ""net_dimension"": 512, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.1412080294407612, ""beta"": 0.025824218158708973, ""sharpe_w"": 0.6581314329962976}"
2025-07-19T05:37:13,SINGLE_ddpg_50trials_250718_224037,trial_047,single,ddpg,1.200,0.172,0.90,0.1701,0.5215,0.6388,"{""erl"": {""learning_rate"": 5.003307219951826e-05, ""batch_size"": 4096, ""gamma"": 0.985135407659071, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.200117696567127, ""beta"": 0.17204749363146032, ""sharpe_w"": 0.8988446792902387}"
2025-07-19T05:46:03,SINGLE_ddpg_50trials_250718_224037,trial_048,single,ddpg,1.252,0.336,0.74,0.2860,0.9218,0.9677,"{""erl"": {""learning_rate"": 0.00010890110838735618, ""batch_size"": 2048, ""gamma"": 0.9905709472172481, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.252412594185162, ""beta"": 0.3355217277438457, ""sharpe_w"": 0.7394826848453159}"
2025-07-19T05:54:55,SINGLE_ddpg_50trials_250718_224037,trial_049,single,ddpg,1.298,0.225,0.10,0.1353,0.4115,0.1774,"{""erl"": {""learning_rate"": 3.972511666641306e-05, ""batch_size"": 8192, ""gamma"": 0.9681051211103578, ""net_dimension"": 512, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2983308835389822, ""beta"": 0.22517119748929276, ""sharpe_w"": 0.10239391705170764}"
2025-07-19T06:03:45,SINGLE_ddpg_50trials_250718_224037,trial_050,single,ddpg,1.066,0.311,0.59,0.0436,0.0959,0.1005,"{""erl"": {""learning_rate"": 6.221111394483412e-05, ""batch_size"": 2048, ""gamma"": 0.9818838780459298, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.0660256876975345, ""beta"": 0.31117887894164015, ""sharpe_w"": 0.5932650588175803}"
2025-07-19T11:34:23.115233,NEW_SERIES_SINGLE_ppo_50trials_250719_113423,,,,,,,,,,
2025-07-19T11:40:16,SINGLE_ppo_50trials_250719_113423,trial_000,single,ppo,0.885,0.128,0.30,0.1890,0.5969,0.3681,"{""erl"": {""learning_rate"": 0.0001710542616074445, ""batch_size"": 8192, ""gamma"": 0.9718693230225739, ""net_dimension"": 256, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.8849246198607562, ""beta"": 0.12757587865552844, ""sharpe_w"": 0.299925103797569}"
2025-07-19T11:46:10,SINGLE_ppo_50trials_250719_113423,trial_001,single,ppo,0.998,0.486,0.45,0.3163,0.8838,0.7172,"{""erl"": {""learning_rate"": 2.56419671676363e-05, ""batch_size"": 4096, ""gamma"": 0.9565704755865877, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.9980569879232707, ""beta"": 0.48553789415837895, ""sharpe_w"": 0.453649021645149}"
2025-07-19T11:52:03,SINGLE_ppo_50trials_250719_113423,trial_002,single,ppo,0.929,0.080,0.60,0.1083,0.3245,0.3021,"{""erl"": {""learning_rate"": 8.394810865554066e-05, ""batch_size"": 2048, ""gamma"": 0.9756785584729725, ""net_dimension"": 1024, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.9290947292539031, ""beta"": 0.07956525228709244, ""sharpe_w"": 0.5972943481419764}"
2025-07-19T11:57:57,SINGLE_ppo_50trials_250719_113423,trial_003,single,ppo,1.092,0.445,0.74,0.1605,0.4733,0.5088,"{""erl"": {""learning_rate"": 1.2961569006722226e-05, ""batch_size"": 8192, ""gamma"": 0.9653890361957788, ""net_dimension"": 512, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.0924078343607477, ""beta"": 0.44507552785184656, ""sharpe_w"": 0.7357609508447817}"
2025-07-19T12:03:51,SINGLE_ppo_50trials_250719_113423,trial_004,single,ppo,0.995,0.014,0.70,0.2699,0.7396,0.7864,"{""erl"": {""learning_rate"": 1.2029307054452491e-05, ""batch_size"": 4096, ""gamma"": 0.9880848423341689, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.9952837528990655, ""beta"": 0.013861633287128194, ""sharpe_w"": 0.6983790556541432}"
2025-07-19T12:09:45,SINGLE_ppo_50trials_250719_113423,trial_005,single,ppo,0.768,0.121,0.47,0.2165,0.6141,0.5020,"{""erl"": {""learning_rate"": 1.757543367958732e-05, ""batch_size"": 2048, ""gamma"": 0.9845442475699967, ""net_dimension"": 512, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.7678051084867341, ""beta"": 0.12126184844769133, ""sharpe_w"": 0.4650134750173751}"
2025-07-19T12:15:40,SINGLE_ppo_50trials_250719_113423,trial_006,single,ppo,0.881,0.481,0.52,0.1809,0.5039,0.4441,"{""erl"": {""learning_rate"": 9.977602657888494e-05, ""batch_size"": 2048, ""gamma"": 0.9804196186674782, ""net_dimension"": 1024, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.8813547574146894, ""beta"": 0.481420841130694, ""sharpe_w"": 0.5223148110390553}"
2025-07-19T12:21:34,SINGLE_ppo_50trials_250719_113423,trial_007,single,ppo,0.720,0.130,0.07,0.2406,0.7500,0.2952,"{""erl"": {""learning_rate"": 6.236105152205197e-05, ""batch_size"": 2048, ""gamma"": 0.9748789791039182, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.719746865819131, ""beta"": 0.13013297222521875, ""sharpe_w"": 0.07277257633879664}"
2025-07-19T12:27:28,SINGLE_ppo_50trials_250719_113423,trial_008,single,ppo,1.154,0.002,0.22,0.1866,0.5408,0.3066,"{""erl"": {""learning_rate"": 0.00013146616574256407, ""batch_size"": 4096, ""gamma"": 0.9858246174526271, ""net_dimension"": 512, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.153875058565214, ""beta"": 0.002324191915003493, ""sharpe_w"": 0.22197046341211757}"
2025-07-19T12:33:21,SINGLE_ppo_50trials_250719_113423,trial_009,single,ppo,1.053,0.460,0.05,0.1819,0.5331,0.2069,"{""erl"": {""learning_rate"": 4.606107867462225e-05, ""batch_size"": 4096, ""gamma"": 0.9706824453217243, ""net_dimension"": 1024, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.0526873820985414, ""beta"": 0.4603125019375715, ""sharpe_w"": 0.046842423940483435}"
2025-07-19T12:39:16,SINGLE_ppo_50trials_250719_113423,trial_010,single,ppo,1.265,0.295,1.00,0.3284,1.0291,1.3556,"{""erl"": {""learning_rate"": 3.0729225525257916e-05, ""batch_size"": 4096, ""gamma"": 0.9984210795882353, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2645498698275937, ""beta"": 0.2953020613662844, ""sharpe_w"": 0.9981564132187312}"
2025-07-19T12:45:10,SINGLE_ppo_50trials_250719_113423,trial_011,single,ppo,1.275,0.310,0.98,0.2157,0.6504,0.8502,"{""erl"": {""learning_rate"": 3.0630301551677356e-05, ""batch_size"": 4096, ""gamma"": 0.9988872615713641, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2745846479273732, ""beta"": 0.3095570206263089, ""sharpe_w"": 0.9756362806322821}"
2025-07-19T12:51:04,SINGLE_ppo_50trials_250719_113423,trial_012,single,ppo,1.288,0.306,0.96,0.2473,0.6878,0.9042,"{""erl"": {""learning_rate"": 3.252116137280886e-05, ""batch_size"": 4096, ""gamma"": 0.9984859914434827, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2879348658733492, ""beta"": 0.3060589117853497, ""sharpe_w"": 0.9550108292501017}"
2025-07-19T12:56:59,SINGLE_ppo_50trials_250719_113423,trial_013,single,ppo,1.290,0.293,1.00,0.2609,0.8042,1.0616,"{""erl"": {""learning_rate"": 3.403293119762258e-05, ""batch_size"": 4096, ""gamma"": 0.9986183036760375, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2898203237346053, ""beta"": 0.2925590532243011, ""sharpe_w"": 0.9956405087625467}"
2025-07-19T13:02:54,SINGLE_ppo_50trials_250719_113423,trial_014,single,ppo,1.209,0.227,0.86,0.5004,1.2918,1.6112,"{""erl"": {""learning_rate"": 0.00026157640632752855, ""batch_size"": 4096, ""gamma"": 0.9923141642542427, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2087894662566772, ""beta"": 0.2271159623805743, ""sharpe_w"": 0.8598575227020482}"
2025-07-19T13:08:49,SINGLE_ppo_50trials_250719_113423,trial_015,single,ppo,1.172,0.216,0.84,0.3310,0.8679,1.0626,"{""erl"": {""learning_rate"": 0.0002574906403393248, ""batch_size"": 4096, ""gamma"": 0.992179878243181, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.172394170933458, ""beta"": 0.21562327220670488, ""sharpe_w"": 0.842851140628138}"
2025-07-19T13:14:44,SINGLE_ppo_50trials_250719_113423,trial_016,single,ppo,1.204,0.382,0.84,0.2146,0.5123,0.6463,"{""erl"": {""learning_rate"": 0.0002730482793784171, ""batch_size"": 8192, ""gamma"": 0.9929425015517165, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2042634708754842, ""beta"": 0.3821103755816576, ""sharpe_w"": 0.8428194880060851}"
2025-07-19T13:20:39,SINGLE_ppo_50trials_250719_113423,trial_017,single,ppo,1.205,0.221,0.84,0.1919,0.5474,0.6515,"{""erl"": {""learning_rate"": 5.7997837781971733e-05, ""batch_size"": 4096, ""gamma"": 0.9922570888422424, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2050879424452896, ""beta"": 0.22079413621273308, ""sharpe_w"": 0.839651096451712}"
2025-07-19T13:26:34,SINGLE_ppo_50trials_250719_113423,trial_018,single,ppo,1.143,0.376,0.73,0.2684,0.8115,0.8623,"{""erl"": {""learning_rate"": 1.93798551573308e-05, ""batch_size"": 4096, ""gamma"": 0.9514354006385566, ""net_dimension"": 512, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.1434623720901889, ""beta"": 0.37554697929577596, ""sharpe_w"": 0.7317660310717797}"
2025-07-19T13:32:29,SINGLE_ppo_50trials_250719_113423,trial_019,single,ppo,1.224,0.200,0.87,0.3183,0.8556,1.0665,"{""erl"": {""learning_rate"": 0.00017176163932724052, ""batch_size"": 8192, ""gamma"": 0.9805586512690134, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2243676624871578, ""beta"": 0.20033581283426943, ""sharpe_w"": 0.8744834917304394}"
2025-07-19T13:38:24,SINGLE_ppo_50trials_250719_113423,trial_020,single,ppo,1.079,0.363,0.64,0.2714,0.7093,0.7266,"{""erl"": {""learning_rate"": 4.506494271983043e-05, ""batch_size"": 4096, ""gamma"": 0.9903222599198496, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.0789080637853243, ""beta"": 0.36305255218958316, ""sharpe_w"": 0.6417089300104761}"
2025-07-19T13:44:18,SINGLE_ppo_50trials_250719_113423,trial_021,single,ppo,1.230,0.183,0.90,0.0229,0.0527,0.0702,"{""erl"": {""learning_rate"": 0.00017062270801025548, ""batch_size"": 8192, ""gamma"": 0.9809144746661965, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2300487665564233, ""beta"": 0.18302257633400768, ""sharpe_w"": 0.8967142873487721}"
2025-07-19T13:50:13,SINGLE_ppo_50trials_250719_113423,trial_022,single,ppo,1.243,0.255,0.78,0.2552,0.7463,0.8397,"{""erl"": {""learning_rate"": 0.0002138573496231303, ""batch_size"": 8192, ""gamma"": 0.980553239201934, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2432433810543408, ""beta"": 0.2548717300429764, ""sharpe_w"": 0.7832063251315506}"
2025-07-19T13:56:08,SINGLE_ppo_50trials_250719_113423,trial_023,single,ppo,1.103,0.178,0.90,0.1546,0.4236,0.5378,"{""erl"": {""learning_rate"": 0.00012076677826441671, ""batch_size"": 8192, ""gamma"": 0.9952108293880962, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.103389550992046, ""beta"": 0.1784308969779144, ""sharpe_w"": 0.9046892091096216}"
2025-07-19T14:02:03,SINGLE_ppo_50trials_250719_113423,trial_024,single,ppo,1.238,0.267,0.90,0.0619,0.1858,0.2289,"{""erl"": {""learning_rate"": 7.553319226351037e-05, ""batch_size"": 8192, ""gamma"": 0.9652416228232764, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2378215841435685, ""beta"": 0.26682867063464055, ""sharpe_w"": 0.8985040317127178}"
2025-07-19T14:07:58,SINGLE_ppo_50trials_250719_113423,trial_025,single,ppo,1.173,0.336,0.78,0.1990,0.5618,0.6366,"{""erl"": {""learning_rate"": 0.00016434061454940284, ""batch_size"": 8192, ""gamma"": 0.9844657546595026, ""net_dimension"": 1024, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.1729980986921664, ""beta"": 0.33600929697459353, ""sharpe_w"": 0.7788753129193793}"
2025-07-19T14:16:52,SINGLE_ppo_50trials_250719_113423,trial_026,single,ppo,1.125,0.218,0.61,0.2739,0.7509,0.7338,"{""erl"": {""learning_rate"": 0.0002944192508430998, ""batch_size"": 4096, ""gamma"": 0.9887692313896481, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.1252703687661418, ""beta"": 0.21795123119050208, ""sharpe_w"": 0.612491792434233}"
2025-07-19T14:26:00,SINGLE_ppo_50trials_250719_113423,trial_027,single,ppo,1.032,0.165,0.35,0.1842,0.5378,0.3745,"{""erl"": {""learning_rate"": 0.00020411118611889366, ""batch_size"": 8192, ""gamma"": 0.9949801269680926, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.0319812568824345, ""beta"": 0.1650317879507537, ""sharpe_w"": 0.35385163046838947}"
2025-07-19T14:34:54,SINGLE_ppo_50trials_250719_113423,trial_028,single,ppo,1.200,0.266,0.93,0.1697,0.4125,0.5516,"{""erl"": {""learning_rate"": 0.00012339538461013716, ""batch_size"": 2048, ""gamma"": 0.9956422854405406, ""net_dimension"": 512, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.1995100977330317, ""beta"": 0.26615389148179575, ""sharpe_w"": 0.9256507117652298}"
2025-07-19T14:44:04,SINGLE_ppo_50trials_250719_113423,trial_029,single,ppo,1.251,0.094,0.82,0.2376,0.6908,0.8014,"{""erl"": {""learning_rate"": 0.0002245519551852929, ""batch_size"": 4096, ""gamma"": 0.9704868730746135, ""net_dimension"": 1024, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2511654789651252, ""beta"": 0.09445035975443472, ""sharpe_w"": 0.8161110117731329}"
2025-07-19T14:52:46,SINGLE_ppo_50trials_250719_113423,trial_030,single,ppo,0.951,0.227,0.68,0.2570,0.6584,0.7076,"{""erl"": {""learning_rate"": 0.00014945232330741665, ""batch_size"": 8192, ""gamma"": 0.9788394924426222, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.9506747728321729, ""beta"": 0.22737311389937426, ""sharpe_w"": 0.6843681455447584}"
2025-07-19T15:01:59,SINGLE_ppo_50trials_250719_113423,trial_031,single,ppo,1.188,0.201,0.87,0.3737,1.1771,1.3978,"{""erl"": {""learning_rate"": 0.0002542369430274475, ""batch_size"": 4096, ""gamma"": 0.9912792209059015, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.188257468914875, ""beta"": 0.20141916800098886, ""sharpe_w"": 0.8700513817318071}"
2025-07-19T15:10:18,SINGLE_ppo_50trials_250719_113423,trial_032,single,ppo,1.296,0.159,0.98,0.1943,0.5753,0.7576,"{""erl"": {""learning_rate"": 0.0002020779963289112, ""batch_size"": 4096, ""gamma"": 0.9865292582380011, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2956924844627926, ""beta"": 0.1592188030330902, ""sharpe_w"": 0.9790006358349334}"
2025-07-19T15:19:41,SINGLE_ppo_50trials_250719_113423,trial_033,single,ppo,1.190,0.244,0.88,0.2488,0.6270,0.8014,"{""erl"": {""learning_rate"": 0.00029247765485423374, ""batch_size"": 4096, ""gamma"": 0.9898652218579753, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.1901560053978253, ""beta"": 0.24393715489127746, ""sharpe_w"": 0.8813818564830197}"
2025-07-19T15:28:11,SINGLE_ppo_50trials_250719_113423,trial_034,single,ppo,1.121,0.196,0.78,0.1559,0.4420,0.5004,"{""erl"": {""learning_rate"": 9.739417593931614e-05, ""batch_size"": 4096, ""gamma"": 0.9952080103916812, ""net_dimension"": 256, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.12060985791007, ""beta"": 0.19575576657021226, ""sharpe_w"": 0.7792536341789561}"
2025-07-19T15:37:48,SINGLE_ppo_50trials_250719_113423,trial_035,single,ppo,1.253,0.043,0.58,0.1225,0.3039,0.2975,"{""erl"": {""learning_rate"": 2.282377420726089e-05, ""batch_size"": 4096, ""gamma"": 0.9833776007479134, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.252916146358622, ""beta"": 0.043270536675486804, ""sharpe_w"": 0.5759020804768207}"
2025-07-19T15:46:37,SINGLE_ppo_50trials_250719_113423,trial_036,single,ppo,0.847,0.150,0.68,0.2111,0.6389,0.6470,"{""erl"": {""learning_rate"": 1.5633733023222604e-05, ""batch_size"": 4096, ""gamma"": 0.9668651462240506, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.8470113343156819, ""beta"": 0.15000114765346695, ""sharpe_w"": 0.6822590187080868}"
2025-07-19T15:56:20,SINGLE_ppo_50trials_250719_113423,trial_037,single,ppo,1.222,0.412,0.93,0.0925,0.2725,0.3449,"{""erl"": {""learning_rate"": 0.00023020601172531473, ""batch_size"": 2048, ""gamma"": 0.9774059266323849, ""net_dimension"": 1024, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.222383203412716, ""beta"": 0.41164270157930577, ""sharpe_w"": 0.9259818848789816}"
2025-07-19T16:05:11,SINGLE_ppo_50trials_250719_113423,trial_038,single,ppo,1.161,0.277,0.74,0.2491,0.6842,0.7574,"{""erl"": {""learning_rate"": 4.2752000679310124e-05, ""batch_size"": 4096, ""gamma"": 0.991256659307424, ""net_dimension"": 512, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.1610136331418195, ""beta"": 0.27702094393530075, ""sharpe_w"": 0.7429671975434531}"
2025-07-19T16:14:25,SINGLE_ppo_50trials_250719_113423,trial_039,single,ppo,1.267,0.332,0.37,0.2504,0.6756,0.5002,"{""erl"": {""learning_rate"": 0.0001807233953271523, ""batch_size"": 2048, ""gamma"": 0.9874568362581727, ""net_dimension"": 256, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.267324208537406, ""beta"": 0.3321370570853877, ""sharpe_w"": 0.36974481433541445}"
2025-07-19T16:23:27,SINGLE_ppo_50trials_250719_113423,trial_040,single,ppo,1.071,0.200,0.55,0.1910,0.4763,0.4538,"{""erl"": {""learning_rate"": 1.0352674924264226e-05, ""batch_size"": 8192, ""gamma"": 0.9589644400190973, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.0707779372369968, ""beta"": 0.20008305634849582, ""sharpe_w"": 0.5517333007390748}"
