timestamp,series,trial_id,mode,model,return,sharpe,params_json
2025-07-30T20:20:08,SINGLE_ddpg_22trials_250730_180718,trial_032,single,ddpg,0.0255,0.1148,"{""erl"": {""learning_rate"": 5.4203505067864426e-05, ""batch_size"": 4096, ""gamma"": 0.9793938402240288, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T20:30:33,SINGLE_ddpg_22trials_250730_180718,trial_033,single,ddpg,-0.1256,-0.6588,"{""erl"": {""learning_rate"": 7.32789543939639e-05, ""batch_size"": 4096, ""gamma"": 0.9760287216123217, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T20:40:58,SINGLE_ddpg_22trials_250730_180718,trial_034,single,ddpg,0.0032,0.0168,"{""erl"": {""learning_rate"": 2.460431319384119e-05, ""batch_size"": 4096, ""gamma"": 0.9713273196840115, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T20:51:15,SINGLE_ddpg_22trials_250730_180718,trial_035,single,ddpg,-0.0494,-0.2718,"{""erl"": {""learning_rate"": 6.602042924444067e-05, ""batch_size"": 4096, ""gamma"": 0.9814281146341782, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T20:52:31.742523,NEW_SERIES_SINGLE_ddpg_10trials_250730_205231,,,,,,
2025-07-30T21:01:42,SINGLE_ddpg_22trials_250730_180718,trial_036,single,ddpg,-0.0059,-0.0290,"{""erl"": {""learning_rate"": 9.631184582003854e-05, ""batch_size"": 1024, ""gamma"": 0.9856595480369705, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 2048, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T21:16:44,SINGLE_ddpg_22trials_250730_180718,trial_038,single,ddpg,-0.0833,-0.4582,"{""erl"": {""learning_rate"": 4.113267095043262e-05, ""batch_size"": 4096, ""gamma"": 0.9508894776115461, ""net_dimension"": 256, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T21:31:51,SINGLE_ddpg_22trials_250730_180718,trial_039,single,ddpg,-0.0142,-0.0873,"{""erl"": {""learning_rate"": 1.527781203113419e-05, ""batch_size"": 4096, ""gamma"": 0.9737188501177295, ""net_dimension"": 1024, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T21:46:29,SINGLE_ddpg_22trials_250730_180718,trial_040,single,ddpg,-0.0973,-0.5664,"{""erl"": {""learning_rate"": 0.0001220824941980513, ""batch_size"": 1024, ""gamma"": 0.976840419342713, ""net_dimension"": 1024, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 2048, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-30T22:01:10,SINGLE_ddpg_22trials_250730_180718,trial_041,single,ddpg,0.0048,0.0270,"{""erl"": {""learning_rate"": 9.021125339336408e-05, ""batch_size"": 512, ""gamma"": 0.9803245768915722, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T10:22:48.095307,NEW_SERIES_SINGLE_ddpg_20trials_250731_102248,,,,,,
2025-07-31T10:37:38,SINGLE_ddpg_20trials_250731_102248,trial_043,single,ddpg,0.0096,0.0502,"{""erl"": {""learning_rate"": 0.00018362000650962214, ""batch_size"": 2048, ""gamma"": 0.9695337718411485, ""net_dimension"": 512, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 4096, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T10:52:39,SINGLE_ddpg_20trials_250731_102248,trial_044,single,ddpg,-0.0858,-0.4488,"{""erl"": {""learning_rate"": 5.8724848132141506e-05, ""batch_size"": 4096, ""gamma"": 0.9788015571729174, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T11:07:56,SINGLE_ddpg_20trials_250731_102248,trial_045,single,ddpg,-0.1997,-1.0433,"{""erl"": {""learning_rate"": 5.2685599088556766e-05, ""batch_size"": 4096, ""gamma"": 0.9841679738753585, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T11:22:53,SINGLE_ddpg_20trials_250731_102248,trial_046,single,ddpg,-0.0372,-0.1964,"{""erl"": {""learning_rate"": 2.977584758100234e-05, ""batch_size"": 4096, ""gamma"": 0.9753801334295765, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T11:38:08,SINGLE_ddpg_20trials_250731_102248,trial_047,single,ddpg,-0.0068,-0.0328,"{""erl"": {""learning_rate"": 4.5479640793675205e-05, ""batch_size"": 4096, ""gamma"": 0.9806412717688164, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T11:53:24,SINGLE_ddpg_20trials_250731_102248,trial_048,single,ddpg,-0.0978,-0.5613,"{""erl"": {""learning_rate"": 3.1131970596009045e-05, ""batch_size"": 4096, ""gamma"": 0.9719467184509433, ""net_dimension"": 1024, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T12:08:31,SINGLE_ddpg_20trials_250731_102248,trial_049,single,ddpg,-0.0023,-0.0126,"{""erl"": {""learning_rate"": 1.4524063646945751e-05, ""batch_size"": 512, ""gamma"": 0.9945098194554798, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T12:23:15,SINGLE_ddpg_20trials_250731_102248,trial_050,single,ddpg,-0.0698,-0.3651,"{""erl"": {""learning_rate"": 0.0008333755339455168, ""batch_size"": 4096, ""gamma"": 0.967339102528071, ""net_dimension"": 512, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T12:38:11,SINGLE_ddpg_20trials_250731_102248,trial_051,single,ddpg,-0.0615,-0.3396,"{""erl"": {""learning_rate"": 6.238078139586768e-05, ""batch_size"": 512, ""gamma"": 0.9772917841821915, ""net_dimension"": 1024, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T12:53:20,SINGLE_ddpg_20trials_250731_102248,trial_052,single,ddpg,-0.0592,-0.3067,"{""erl"": {""learning_rate"": 2.414243848013924e-05, ""batch_size"": 2048, ""gamma"": 0.9876411941859274, ""net_dimension"": 512, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 4096, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T13:08:15,SINGLE_ddpg_20trials_250731_102248,trial_053,single,ddpg,0.0205,0.1167,"{""erl"": {""learning_rate"": 0.00020899436496258096, ""batch_size"": 4096, ""gamma"": 0.98434267428307, ""net_dimension"": 1024, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T13:23:19,SINGLE_ddpg_20trials_250731_102248,trial_054,single,ddpg,0.0016,0.0074,"{""erl"": {""learning_rate"": 0.0005969203295662713, ""batch_size"": 512, ""gamma"": 0.9629005529260443, ""net_dimension"": 512, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T13:38:05,SINGLE_ddpg_20trials_250731_102248,trial_055,single,ddpg,-0.0760,-0.4269,"{""erl"": {""learning_rate"": 0.0005313663144291897, ""batch_size"": 512, ""gamma"": 0.9639326092093505, ""net_dimension"": 512, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T13:52:34,SINGLE_ddpg_20trials_250731_102248,trial_056,single,ddpg,-0.0230,-0.1302,"{""erl"": {""learning_rate"": 0.0003112164419084419, ""batch_size"": 512, ""gamma"": 0.9742751875828086, ""net_dimension"": 512, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T14:07:12,SINGLE_ddpg_20trials_250731_102248,trial_057,single,ddpg,-0.0434,-0.2513,"{""erl"": {""learning_rate"": 0.000676832517945781, ""batch_size"": 512, ""gamma"": 0.9797249764657392, ""net_dimension"": 512, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T14:21:57,SINGLE_ddpg_20trials_250731_102248,trial_058,single,ddpg,-0.0408,-0.1948,"{""erl"": {""learning_rate"": 0.0008067573014184764, ""batch_size"": 512, ""gamma"": 0.9770248842730855, ""net_dimension"": 512, ""net_dims"": [512, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T14:37:16,SINGLE_ddpg_20trials_250731_102248,trial_059,single,ddpg,-0.0875,-0.4250,"{""erl"": {""learning_rate"": 0.00045095833883032486, ""batch_size"": 1024, ""gamma"": 0.9563247822573161, ""net_dimension"": 512, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 2048, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T14:52:56,SINGLE_ddpg_20trials_250731_102248,trial_060,single,ddpg,-0.0115,-0.0632,"{""erl"": {""learning_rate"": 8.428043792429185e-05, ""batch_size"": 4096, ""gamma"": 0.9575051377339752, ""net_dimension"": 512, ""net_dims"": [1024, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T15:08:07,SINGLE_ddpg_20trials_250731_102248,trial_061,single,ddpg,-0.0415,-0.2482,"{""erl"": {""learning_rate"": 0.00011019244819054195, ""batch_size"": 512, ""gamma"": 0.981324171597037, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 4.0, ""buffer_size"": 1000000, ""buffer_init_size"": 1024, ""eval_gap"": 64, ""eval_times"": 16}}"
2025-07-31T15:22:47,SINGLE_ddpg_20trials_250731_102248,trial_062,single,ddpg,-0.0299,-0.1526,"{""erl"": {""learning_rate"": 1.0077892643109149e-05, ""batch_size"": 4096, ""gamma"": 0.9706100920509532, ""net_dimension"": 512, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 3.0, ""buffer_size"": 1000000, ""buffer_init_size"": 8192, ""eval_gap"": 64, ""eval_times"": 16}}"
