timestamp,series,trial_id,mode,model,alpha,beta,sharpe_w,return,sharpe,reward,params_json
2025-07-19T22:20:03,SINGLE_sac_50trials_250719_140900,trial_033,single,sac,1.112,0.245,0.80,0.1287,0.4008,0.4503,"{""erl"": {""learning_rate"": 1.5191175361371361e-05, ""batch_size"": 2048, ""gamma"": 0.993621114172914, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.112456569291591, ""beta"": 0.24506279146274243, ""sharpe_w"": 0.8024689715643343}"
2025-07-19T22:32:05,SINGLE_sac_50trials_250719_140900,trial_034,single,sac,1.078,0.329,0.90,0.2334,0.5790,0.7545,"{""erl"": {""learning_rate"": 5.9889996894209796e-05, ""batch_size"": 2048, ""gamma"": 0.9632351731024614, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.0779776677574928, ""beta"": 0.32932178850822996, ""sharpe_w"": 0.899933990489919}"
2025-07-19T22:44:07,SINGLE_sac_50trials_250719_140900,trial_035,single,sac,1.185,0.033,0.02,0.3273,0.9500,0.3485,"{""erl"": {""learning_rate"": 2.0685622920735484e-05, ""batch_size"": 4096, ""gamma"": 0.9893532904968646, ""net_dimension"": 256, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.1851633965136785, ""beta"": 0.03285954097896063, ""sharpe_w"": 0.0223360843522884}"
2025-07-19T22:56:10,SINGLE_sac_50trials_250719_140900,trial_036,single,sac,1.211,0.454,0.36,0.2025,0.5713,0.4105,"{""erl"": {""learning_rate"": 4.085118820075856e-05, ""batch_size"": 2048, ""gamma"": 0.9844506450425997, ""net_dimension"": 1024, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2108982401227508, ""beta"": 0.4539722661589834, ""sharpe_w"": 0.3640703220564523}"
2025-07-19T23:08:14,SINGLE_sac_50trials_250719_140900,trial_037,single,sac,1.283,0.189,0.86,0.0484,0.1089,0.1416,"{""erl"": {""learning_rate"": 0.00021102021288261363, ""batch_size"": 8192, ""gamma"": 0.9787682289404013, ""net_dimension"": 256, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.2826274200829957, ""beta"": 0.18881357351264427, ""sharpe_w"": 0.8554542745401462}"
2025-07-19T23:20:16,SINGLE_sac_50trials_250719_140900,trial_038,single,sac,0.739,0.089,0.94,0.2228,0.6074,0.7932,"{""erl"": {""learning_rate"": 4.922260850578106e-05, ""batch_size"": 4096, ""gamma"": 0.9725064964821077, ""net_dimension"": 1024, ""net_dims"": [256, 256], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.7389067972245835, ""beta"": 0.08940582383559753, ""sharpe_w"": 0.939042118223907}"
2025-07-19T23:32:20,SINGLE_sac_50trials_250719_140900,trial_039,single,sac,0.896,0.276,0.10,0.1713,0.5529,0.2267,"{""erl"": {""learning_rate"": 0.0002847017074406515, ""batch_size"": 2048, ""gamma"": 0.9958121682570026, ""net_dimension"": 256, ""net_dims"": [1024, 1024], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.8955787308303621, ""beta"": 0.27579044643156164, ""sharpe_w"": 0.1002285412156087}"
2025-07-19T23:44:24,SINGLE_sac_50trials_250719_140900,trial_040,single,sac,0.764,0.232,0.46,0.3404,0.9714,0.7825,"{""erl"": {""learning_rate"": 1.3661572387250948e-05, ""batch_size"": 8192, ""gamma"": 0.9584108077236664, ""net_dimension"": 512, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 0.7644814545280406, ""beta"": 0.23152968924146916, ""sharpe_w"": 0.45510092889515374}"
2025-07-19T23:56:26,SINGLE_sac_50trials_250719_140900,trial_041,single,sac,1.116,0.280,0.98,0.1289,0.2907,0.4124,"{""erl"": {""learning_rate"": 3.625502821198594e-05, ""batch_size"": 2048, ""gamma"": 0.9765672920481688, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.115929793990564, ""beta"": 0.28010244093758596, ""sharpe_w"": 0.9755175815226068}"
2025-07-20T00:08:30,SINGLE_sac_50trials_250719_140900,trial_042,single,sac,1.095,0.384,0.76,0.2102,0.6367,0.6931,"{""erl"": {""learning_rate"": 2.79254383874957e-05, ""batch_size"": 2048, ""gamma"": 0.9773668072650108, ""net_dimension"": 256, ""net_dims"": [512, 512], ""target_step"": 8192, ""horizon_len"": 2048, ""repeat_times"": 2.0, ""buffer_size"": 2000000, ""buffer_init_size"": 32768, ""eval_gap"": 64, ""eval_times"": 16}, ""alpha"": 1.094501078199572, ""beta"": 0.38381258238356664, ""sharpe_w"": 0.7583181688077463}"
